path,type,license,license_confidence,source_url,chosen_path,roblox_import_notes,verification
Res/GameData/ShopData/ShopIcon1.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/ShopData/ShopIcon2.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/ShopData/ShopIcon3.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/SkillsPeark/Burn Shot Perk.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/SkillsPeark/Multi Shots Perk.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/CooldownRed.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/CriticalRate.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/Damage.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/Defense.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/HPRegen.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/HpLeech.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/MaxHPRate.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/MoveSpeed.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/GameData/StatsPearks/attackSpeed.asset,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported; design data already extracted to extraction/gamedata-json (rebuild as Luau Config modules),n/a
Res/Indicators/Arrow Indicator 2.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Indicators/Arrow Indicator.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Indicators/Arrow Indicator2.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Indicators/Cone Indicator.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Indicators/Heal Indicator.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Indicators/Range Indicator.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Materials/FloorDG.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/FloorDG.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Materials/FloorsCheckerboard0055_9_350 1.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/FloorsCheckerboard0055_9_350 2.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/FloorsCheckerboard0055_9_350 3.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/FloorsCheckerboard0055_9_350 4.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/FloorsCheckerboard0055_9_350 5.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/FloorsCheckerboard0055_9_350.mat,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Materials/Wood.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Materials/grass03.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/Minimap1.renderTexture,other,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Monsters/MiniBossController.controller,animation,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Monsters/MonsterBoss1.controller,animation,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/Monsters/MonsterController.controller,animation,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,rebuild,rebuilt natively in Roblox; nothing imported,n/a
Res/OldUI/Font/AnderHedgeRegular SDF.asset,other,unknown,low,https://www.dafont.com/ander-hedge.font,rebuild,"rebuilt natively in Roblox; nothing imported; TMP SDF derived from Ander Hedge font - REPLACEMENT NEEDED (see .ttf row); Roblox uses raw font files, not SDF assets",unverified
Res/OldUI/Font/AnderHedgeRegular.ttf,font,unknown,low,https://www.dafont.com/ander-hedge.font,B,REPLACEMENT NEEDED: 'Ander Hedge' by Jayvee Enaguas is dafont '100% Free' freeware with no explicit cross-engine redistribution grant; replace with Evil Empire (OFL-1.1) or Lilita One (OFL). upload TTF/OTF as custom font (FontFace); Roblox does not use TMP SDF assets,unverified
Res/OldUI/Misc/BgPatternTile.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/Fire_fx_small.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/Separator_04.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/Undelete.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/coin-animation.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/gem-animation.psd,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"flatten PSD to PNG/TGA before upload (Roblox accepts png/jpg/gif/tga/bmp). embed only, no standalone redistribution; upload Restricted",n/a
Res/OldUI/Misc/icon-heroes.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/icon-scroll.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/icon-shield.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/icon-sword.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/Misc/slider_shell.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
Res/OldUI/UI Images/Amount_shape_01.png,texture,Unity-EULA,high,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,"BizachiCode-original. embed only, no standalone redistribution; upload Restricted. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps",n/a
