path,type,format,size_bytes,poly_count,notes
ThirdPartyResources/New UI/1.3.0UI/Stats/CriticalDamageUp.png,texture,png,4315,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/Damage.png,texture,png,1329,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/DamageUp.png,texture,png,1793,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/Defense.png,texture,png,1509,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/DefenseUp.png,texture,png,2032,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/HP.png,texture,png,1535,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/HPUp.png,texture,png,1946,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/Vector (4).png,texture,png,1213,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/Vector (5).png,texture,png,1377,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/Vector (8).png,texture,png,1788,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/Stats/Vector (9).png,texture,png,1815,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/Backgrounds.spriteatlasv2,other,spriteatlasv2,645,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/BoxButtonsAtlas.spriteatlasv2,other,spriteatlasv2,2470,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/CharacterSelectionItems.spriteatlasv2,other,spriteatlasv2,864,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/CharacterSelectionRarityBanner.spriteatlasv2,other,spriteatlasv2,718,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/Gameplay bars.spriteatlasv2,other,spriteatlasv2,791,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/IconsAtlas.spriteatlasv2,other,spriteatlasv2,2908,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/PatternsAtlas.spriteatlasv2,other,spriteatlasv2,937,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/RankIcons.spriteatlasv2,other,spriteatlasv2,1813,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/RarityItems.spriteatlasv2,other,spriteatlasv2,1886,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIAtlas/StatIcons.spriteatlasv2,other,spriteatlasv2,1521,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/UIMask/DiagonalMask.png,texture,png,12402,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/bg_0.png,texture,png,1673,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/carpet-long.png,texture,png,73279,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/carpet-long_0.png,texture,png,66504,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/carpet-long_1.png,texture,png,14670,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/r_ring_701.png,texture,png,83433,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/r_ring_701_blue.png,texture,png,82842,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/r_ring_701_green.png,texture,png,80441,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/t_Profile_bg1.png,texture,png,3046,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ticket_top.png,texture,png,23733,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ui_monster_bg.png,texture,png,2260,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/ui_rank_bg.png,texture,png,15373,n/a,ui
ThirdPartyResources/New UI/1.3.0UI/xr_t_fazhen001.png,texture,png,29655,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/ElectricalElement.png,texture,png,14031,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/FireElement.png,texture,png,9828,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/FlyingElement.png,texture,png,9767,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/GrassElement.png,texture,png,13524,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/GroundElement.png,texture,png,11939,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/MysticElement.png,texture,png,14346,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/PoisonElement.png,texture,png,17795,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/SteelElement.png,texture,png,61225,n/a,ui
ThirdPartyResources/New UI/ElementaIcons/WaterElement.png,texture,png,12903,n/a,ui
ThirdPartyResources/New UI/UI_old/AdventurerIcon.png,texture,png,54132,n/a,ui
ThirdPartyResources/New UI/UI_old/BG1.png,texture,png,83471,n/a,ui
ThirdPartyResources/New UI/UI_old/BG2.png,texture,png,66220,n/a,ui
ThirdPartyResources/New UI/UI_old/Bar.png,texture,png,10135,n/a,ui
ThirdPartyResources/New UI/UI_old/BarBG.png,texture,png,14916,n/a,ui
ThirdPartyResources/New UI/UI_old/Box1.png,texture,png,629468,n/a,ui
ThirdPartyResources/New UI/UI_old/Box2.png,texture,png,1440371,n/a,ui
ThirdPartyResources/New UI/UI_old/Box3.png,texture,png,101539,n/a,ui
ThirdPartyResources/New UI/UI_old/Box3Selected.png,texture,png,110321,n/a,ui
ThirdPartyResources/New UI/UI_old/Box4.png,texture,png,692474,n/a,ui
ThirdPartyResources/New UI/UI_old/Box4Selected.png,texture,png,900459,n/a,ui
ThirdPartyResources/New UI/UI_old/Box5.png,texture,png,662309,n/a,ui
ThirdPartyResources/New UI/UI_old/Box5Selected.png,texture,png,811889,n/a,ui
ThirdPartyResources/New UI/UI_old/BoxSelect.png,texture,png,521265,n/a,ui
ThirdPartyResources/New UI/UI_old/Button1 1.png,texture,png,64037,n/a,ui
ThirdPartyResources/New UI/UI_old/Button1.png,texture,png,64037,n/a,ui
ThirdPartyResources/New UI/UI_old/Button2.png,texture,png,101661,n/a,ui
ThirdPartyResources/New UI/UI_old/Button3.png,texture,png,72114,n/a,ui
ThirdPartyResources/New UI/UI_old/Button4.png,texture,png,86192,n/a,ui
ThirdPartyResources/New UI/UI_old/CIrcleIcon.png,texture,png,601938,n/a,ui
ThirdPartyResources/New UI/UI_old/CIrcleIconSelected.png,texture,png,682046,n/a,ui
ThirdPartyResources/New UI/UI_old/Circle.png,texture,png,36521,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 3 (1).png,texture,png,16452,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 4 (1).png,texture,png,65710,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 4 (2).png,texture,png,9478,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 4 (3).png,texture,png,64680,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 5 (2).png,texture,png,9096,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 5 (3).png,texture,png,669,n/a,ui
ThirdPartyResources/New UI/UI_old/Component 6.png,texture,png,25367,n/a,ui
ThirdPartyResources/New UI/UI_old/EvilEmpire.asset,other,asset,2148874,n/a,ui
ThirdPartyResources/New UI/UI_old/Flag.png,texture,png,212863,n/a,ui
ThirdPartyResources/New UI/UI_old/GunnerIcon.png,texture,png,131742,n/a,ui
ThirdPartyResources/New UI/UI_old/MageIcon.png,texture,png,106405,n/a,ui
ThirdPartyResources/New UI/UI_old/PassIcon.png,texture,png,36985,n/a,ui
ThirdPartyResources/New UI/UI_old/Progress.png,texture,png,7965,n/a,ui
ThirdPartyResources/New UI/UI_old/SlayerIcon.png,texture,png,82738,n/a,ui
ThirdPartyResources/New UI/UI_old/SurvivalChracter.png,texture,png,112451,n/a,ui
ThirdPartyResources/New UI/UI_old/WarriorIcon.png,texture,png,121228,n/a,ui
ThirdPartyResources/Particle samples/License.txt,other,txt,645,n/a,
ThirdPartyResources/Particle samples/Materials/Fire.mat,other,mat,2323,n/a,
ThirdPartyResources/Particle samples/Materials/Heart.mat,other,mat,2324,n/a,
ThirdPartyResources/Particle samples/Materials/Smoke.mat,other,mat,2327,n/a,
ThirdPartyResources/Particle samples/Materials/Spark.mat,other,mat,2324,n/a,
ThirdPartyResources/Particle samples/Materials/Star.mat,other,mat,2325,n/a,
ThirdPartyResources/Particle samples/Materials/Trace.mat,other,mat,2324,n/a,
ThirdPartyResources/Particle samples/Prefabs/Electricity.prefab,other,prefab,117296,n/a,
ThirdPartyResources/Particle samples/Prefabs/Fire.prefab,other,prefab,117554,n/a,
ThirdPartyResources/Particle samples/Prefabs/Hearts.prefab,other,prefab,117274,n/a,
ThirdPartyResources/Particle samples/Prefabs/Magic.prefab,other,prefab,117264,n/a,
ThirdPartyResources/Particle samples/Prefabs/Smoke.prefab,other,prefab,117261,n/a,
ThirdPartyResources/Particle samples/Prefabs/Sparks.prefab,other,prefab,117235,n/a,
ThirdPartyResources/Particle samples/Sprites/Rotated/flame_05_rotated.png,texture,png,23507,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/flame_06_rotated.png,texture,png,26118,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/muzzle_01_rotated.png,texture,png,85709,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/muzzle_02_rotated.png,texture,png,66563,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/muzzle_03_rotated.png,texture,png,64602,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/muzzle_04_rotated.png,texture,png,69511,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/muzzle_05_rotated.png,texture,png,62527,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/spark_05_rotated.png,texture,png,68266,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/spark_06_rotated.png,texture,png,59985,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_01_rotated.png,texture,png,24462,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_02_rotated.png,texture,png,29626,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_03_rotated.png,texture,png,33115,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_04_rotated.png,texture,png,34091,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_05_rotated.png,texture,png,32863,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_06_rotated.png,texture,png,32261,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/Rotated/trace_07_rotated.png,texture,png,28520,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/circle_01.png,texture,png,50943,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/circle_02.png,texture,png,40752,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/circle_03.png,texture,png,71813,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/circle_04.png,texture,png,47657,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/circle_05.png,texture,png,36611,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/dirt_01.png,texture,png,122447,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/dirt_02.png,texture,png,144110,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/dirt_03.png,texture,png,277132,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/fire_01.png,texture,png,121471,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/fire_02.png,texture,png,106108,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flame_01.png,texture,png,35189,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flame_02.png,texture,png,46051,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flame_03.png,texture,png,35470,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flame_04.png,texture,png,43388,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flame_05.png,texture,png,11404,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flame_06.png,texture,png,13722,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/flare_01.png,texture,png,22077,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/light_01.png,texture,png,60764,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/light_02.png,texture,png,60327,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/light_03.png,texture,png,62268,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/magic_01.png,texture,png,82795,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/magic_02.png,texture,png,93730,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/magic_03.png,texture,png,59051,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/magic_04.png,texture,png,31286,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/magic_05.png,texture,png,53857,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/muzzle_01.png,texture,png,80802,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/muzzle_02.png,texture,png,59278,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/muzzle_03.png,texture,png,58467,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/muzzle_04.png,texture,png,67275,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/muzzle_05.png,texture,png,56402,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/scorch_01.png,texture,png,63851,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/scorch_02.png,texture,png,75809,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/scorch_03.png,texture,png,92244,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/scratch_01.png,texture,png,58070,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/slash_01.png,texture,png,16775,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/slash_02.png,texture,png,28122,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/slash_03.png,texture,png,14700,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/slash_04.png,texture,png,13373,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_01.png,texture,png,86344,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_02.png,texture,png,86644,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_03.png,texture,png,33642,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_04.png,texture,png,77863,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_05.png,texture,png,67943,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_06.png,texture,png,50927,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_07.png,texture,png,64564,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_08.png,texture,png,82167,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_09.png,texture,png,80368,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/smoke_10.png,texture,png,84879,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_01.png,texture,png,91292,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_02.png,texture,png,100419,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_03.png,texture,png,72740,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_04.png,texture,png,77451,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_05.png,texture,png,64037,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_06.png,texture,png,59612,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/spark_07.png,texture,png,35093,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_01.png,texture,png,33033,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_02.png,texture,png,41812,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_03.png,texture,png,35367,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_04.png,texture,png,22029,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_05.png,texture,png,42975,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_06.png,texture,png,25156,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_07.png,texture,png,25846,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_08.png,texture,png,29109,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/star_09.png,texture,png,32629,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/symbol_01.png,texture,png,7532,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/symbol_02.png,texture,png,7129,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_01.png,texture,png,17369,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_02.png,texture,png,20280,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_03.png,texture,png,24429,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_04.png,texture,png,24865,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_05.png,texture,png,22660,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_06.png,texture,png,21552,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/trace_07.png,texture,png,18802,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/twirl_01.png,texture,png,31267,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/twirl_02.png,texture,png,45770,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/twirl_03.png,texture,png,53410,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/window_01.png,texture,png,13573,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/window_02.png,texture,png,14062,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/window_03.png,texture,png,7440,n/a,vfx-texture
ThirdPartyResources/Particle samples/Sprites/window_04.png,texture,png,39076,n/a,vfx-texture
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/LICENSE.txt,other,txt,1075,n/a,
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/NiloInvLerpRemap.hlsl,other,hlsl,774,n/a,
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/NiloOutlineUtil.hlsl,other,hlsl,2112,n/a,
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/NiloZOffset.hlsl,other,hlsl,1580,n/a,
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/SimpleURPToonLitOutlineExample.shader,other,shader,34001,n/a,
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/SimpleURPToonLitOutlineExample_LightingEquation.hlsl,other,hlsl,3666,n/a,
ThirdPartyResources/Shaders/UnityURPToonLitShaderExample-master/SimpleURPToonLitOutlineExample_Shared.hlsl,other,hlsl,22518,n/a,
ThirdPartyResources/ShurikenSkill/Material_0.mat,other,mat,17751,n/a,
ThirdPartyResources/ShurikenSkill/Materials/gltf_embedded_0.mat,other,mat,3771,n/a,
ThirdPartyResources/ShurikenSkill/Shuriken.controller,animation,controller,2086,n/a,
ThirdPartyResources/ShurikenSkill/Shuriken.fbx,mesh,fbx,130204,n/a,
ThirdPartyResources/ShurikenSkill/ShurikenPrefab.prefab,other,prefab,12593,n/a,
ThirdPartyResources/ShurikenSkill/gltf_embedded_0.png,texture,png,1511,n/a,
